salary,tenureMonths,engagementScore,performanceScore,absenteeismDays,overtimeHours,lastPromotionMonths,trainingHours,attrition
205161.41,5,4.35,3.32,5,2.2,5,57.3,0
93697.8,22,3.85,4.15,3,3.1,8,66.1,0
56887.62,63,2.43,3.36,5,1.6,26,41.1,0
40854.97,62,2.87,3.52,3,16.1,23,22.9,1
31489.88,22,2.5,4.29,5,6.1,22,67.9,0
64950.81,21,2.12,3.66,5,2.5,9,30.0,0
44243.32,20,3.0,4.55,3,1.0,20,18.8,0
33897.57,20,2.24,2.95,7,1.0,20,19.1,0
46229.38,21,3.06,2.59,3,3.2,21,24.3,0
38846.79,36,4.75,2.28,6,3.2,9,58.4,0
117577.93,63,3.76,4.38,8,2.7,3,33.7,0
85191.41,16,2.75,4.13,3,9.5,15,37.5,0
59683.5,18,2.69,3.31,4,19.4,16,52.2,0
108226.08,38,2.88,3.71,6,2.2,38,16.1,1
61756.06,47,4.86,4.25,5,1.7,8,34.5,0
42424.71,10,2.33,3.37,7,7.4,10,23.2,1
110111.6,77,3.2,2.27,10,3.0,4,8.7,0
74277.55,25,3.57,2.28,6,1.2,11,40.7,0
39541.32,11,4.17,2.73,8,1.0,7,43.3,0
55484.81,10,2.93,3.57,3,1.6,10,40.7,0
42182.16,10,2.43,2.84,5,0.0,10,61.1,0
34436.77,58,3.43,4.22,2,14.2,19,56.7,0
86722.71,32,4.25,2.61,6,2.8,8,33.2,0
128510.6,58,2.98,3.01,6,0.4,2,20.6,0
34220.25,29,2.53,2.23,1,0.9,10,52.5,1
74995.82,57,3.29,3.19,5,2.0,25,67.2,0
46154.19,28,1.9,3.5,2,4.0,27,31.8,0
49273.9,42,3.03,4.25,4,6.1,19,49.4,0
47242.18,30,4.14,3.58,3,1.8,27,7.2,0
42378.81,27,3.9,4.02,7,15.8,7,44.6,0
61047.57,17,3.08,4.2,4,7.1,17,42.7,0
42942.61,46,4.53,3.77,6,8.7,32,18.8,0
66714.84,14,4.73,2.87,9,2.0,5,24.9,0
58682.96,46,3.73,3.78,4,2.4,10,47.4,0
54416.4,33,2.03,4.54,4,3.9,12,28.8,0
41646.58,47,1.7,3.28,4,3.0,7,48.6,0
47538.32,35,4.31,3.89,4,1.5,4,32.2,0
80996.12,61,3.4,3.87,5,29.5,38,32.0,1
73157.28,40,4.51,3.24,9,9.4,24,17.7,0
40496.79,34,2.13,4.16,3,1.4,15,72.7,0
62301.01,4,3.07,3.23,6,11.1,4,44.9,1
80866.49,62,4.02,3.82,4,4.4,4,95.4,0
30706.75,9,2.62,3.33,6,0.1,9,58.3,1
74409.89,12,4.01,3.53,3,2.1,12,27.8,0
45933.52,49,3.1,4.15,8,0.1,44,22.8,0
75225.04,32,3.22,2.14,5,0.5,32,64.4,0
44121.23,10,2.25,3.93,7,1.0,9,13.1,0
29087.02,21,3.4,4.0,4,3.3,5,41.5,1
31225.27,60,4.95,3.1,4,2.4,12,43.5,0
61036.91,34,3.51,3.48,2,0.8,17,75.4,0
66429.0,32,2.57,2.82,7,2.5,19,44.4,0
41700.71,19,4.32,2.94,5,1.8,12,61.4,0
77299.05,50,2.59,3.69,6,2.6,7,37.3,1
30803.76,29,4.58,5.0,8,0.9,29,44.7,1
58312.29,45,2.18,3.96,7,4.7,22,62.0,0
36886.23,18,3.42,2.91,4,0.2,14,17.1,1
46132.16,93,4.42,4.04,4,2.5,10,14.4,1
61020.15,66,2.51,3.91,3,11.3,9,59.7,0
42439.49,34,3.27,2.29,6,2.7,34,22.9,0
51337.55,39,4.13,3.28,9,2.9,1,47.2,0
89546.84,21,1.4,3.4,4,0.4,15,97.7,1
47536.03,47,3.94,3.58,8,4.6,39,59.6,0
83639.97,5,3.13,3.48,4,13.8,5,6.8,0
38105.63,76,4.35,3.6,5,1.7,31,65.0,0
74007.5,45,2.54,2.85,1,2.5,29,17.4,0
106577.47,16,2.09,3.27,3,4.4,16,55.5,1
22277.72,75,2.77,3.31,5,0.5,75,41.2,1
43531.58,89,2.75,4.31,1,15.0,30,86.7,1
75420.08,40,3.03,3.01,6,3.2,3,17.3,0
55203.51,18,2.83,3.33,5,0.6,18,13.1,0
69456.67,32,1.59,3.25,6,2.0,26,37.8,1
47023.65,43,3.12,4.61,5,2.3,30,19.1,0
61984.27,38,3.39,3.97,4,2.1,6,43.5,1
56259.44,16,3.05,2.85,4,5.9,15,23.2,0
95522.09,43,3.43,3.78,3,2.1,43,21.5,0
66288.28,60,3.27,2.79,5,2.0,17,8.0,0
68530.97,13,2.09,3.68,5,1.9,13,21.3,1
50779.56,14,2.96,4.46,3,7.5,14,37.1,0
49264.43,21,3.29,2.13,5,1.8,2,34.1,0
50361.22,27,3.01,2.79,6,0.1,4,29.8,0
70107.21,51,2.01,3.61,8,2.3,4,25.2,1
50594.91,59,4.18,3.22,7,1.6,17,46.5,0
67232.36,18,2.42,3.65,4,12.0,15,9.7,0
137332.51,36,2.21,3.44,4,3.2,21,48.0,0
84833.85,58,3.23,2.32,1,1.3,3,78.4,0
52553.69,96,2.95,3.94,4,20.0,14,41.3,0
96808.06,35,3.68,2.57,4,1.4,11,5.6,0
50856.84,37,3.9,3.64,7,7.2,37,27.8,0
26496.03,40,3.78,3.18,4,5.2,7,40.3,0
40005.23,26,3.2,5.0,6,3.1,13,5.3,0
28330.19,34,3.64,3.42,4,2.6,22,46.4,0
52020.58,6,1.95,3.75,5,10.3,6,92.5,1
60316.88,21,4.08,3.89,3,3.2,21,5.9,0
117075.57,42,2.88,3.74,3,2.4,29,34.0,0
68238.96,17,4.78,3.48,4,2.2,17,115.4,0
54850.13,52,4.1,2.81,8,1.6,22,11.6,0
83429.92,8,3.04,3.42,6,2.6,8,41.5,0
24724.4,50,3.22,2.19,5,0.6,1,50.3,0
65791.49,50,4.15,3.84,7,0.3,19,24.3,0
81499.0,97,1.39,5.0,8,3.9,16,55.0,1
33142.29,25,3.07,3.62,4,3.0,9,88.5,0
94608.41,32,4.56,3.74,7,1.0,32,37.6,0
68555.48,72,3.88,2.41,4,0.6,21,41.4,1
50710.33,67,2.53,2.93,6,0.8,1,38.1,1
77119.6,56,3.45,4.13,4,1.9,17,40.2,0
148490.63,39,2.42,2.49,6,3.0,17,24.5,0
64392.12,71,2.93,2.99,3,1.1,17,47.2,0
66124.08,116,3.47,3.9,2,7.0,4,35.7,0
49824.18,45,3.61,4.07,4,1.1,17,26.0,0
42619.29,32,3.78,3.42,7,0.7,11,19.0,1
83460.97,48,4.19,3.59,6,26.1,8,29.8,1
42513.05,35,2.25,3.58,10,3.0,4,12.9,0
61612.9,26,3.22,2.64,5,0.9,26,71.1,0
49460.86,52,2.52,3.45,5,11.2,52,65.6,0
72518.13,23,2.88,3.67,6,1.3,23,26.9,0
68423.04,44,2.6,3.44,6,13.0,7,19.6,1
90673.1,10,3.6,2.15,2,0.6,10,37.1,0
48824.79,78,4.04,4.57,3,9.2,13,30.6,0
53747.37,19,4.09,2.73,5,1.0,1,9.6,0
40477.22,12,2.32,3.55,4,13.9,11,45.6,1
50125.38,65,3.1,3.73,10,4.3,17,55.6,0
69627.87,72,2.29,3.18,4,1.1,20,40.3,0
81047.89,38,2.27,3.67,6,9.3,20,21.4,1
41404.05,30,2.67,2.96,5,2.5,6,46.0,0
84782.32,25,3.47,5.0,9,6.6,10,32.5,0
102976.4,37,3.62,3.32,5,5.2,21,68.4,1
70641.56,31,3.72,4.13,10,6.3,9,64.9,0
126844.64,28,3.67,2.74,8,2.1,8,35.8,0
43935.78,17,2.52,4.0,6,14.0,7,66.1,1
36393.23,14,4.15,3.0,6,4.1,4,19.6,0
29393.0,33,3.84,2.52,4,0.4,7,37.5,0
108925.31,36,2.87,2.75,5,0.3,23,67.4,0
77788.3,19,2.9,2.91,2,6.7,12,59.3,0
58557.6,21,2.67,3.58,3,9.5,16,53.8,1
66969.16,36,2.17,5.0,7,5.9,19,37.9,0
38169.97,17,3.73,5.0,4,1.6,7,58.6,1
159261.18,57,3.86,3.27,6,1.3,57,60.6,0
63050.32,43,2.46,4.17,4,4.2,11,33.1,0
62552.28,19,2.21,2.62,4,1.1,13,30.2,0
80041.99,42,2.45,2.03,4,2.4,8,57.3,1
72577.03,17,3.29,3.52,7,5.0,17,34.9,0
65483.51,50,2.09,3.88,5,1.7,47,22.5,1
43643.53,18,4.1,4.05,5,2.4,1,30.8,0
72300.57,29,4.05,4.26,7,2.2,6,46.2,0
127110.21,34,3.54,3.27,2,3.1,11,112.6,0
102556.38,72,3.85,3.55,6,5.6,30,21.4,0
113241.12,19,3.25,4.07,6,7.6,15,19.2,1
48801.37,18,3.57,4.34,5,5.5,18,44.8,1
40302.07,11,2.16,2.87,5,0.1,11,40.6,0
56936.12,84,4.31,3.65,4,11.4,10,44.1,0
61223.72,32,2.81,3.95,4,4.4,32,77.1,0
92751.26,58,3.1,3.6,6,12.6,1,48.0,0
30424.82,22,5.0,3.06,5,16.6,22,18.1,0
110395.0,23,3.02,3.5,2,3.2,1,11.9,0
56207.01,31,3.79,3.87,2,12.4,24,41.5,0
50475.71,31,3.61,2.97,3,2.3,22,27.3,0
39940.98,47,2.13,2.66,4,1.5,6,50.4,1
30885.97,33,2.4,4.94,5,0.4,17,30.2,0
83222.1,25,4.83,3.63,6,3.0,16,44.6,0
61656.08,85,3.66,4.16,9,5.8,31,27.3,0
35739.64,17,3.19,3.65,3,18.8,17,82.7,0
35666.55,19,2.77,4.24,5,3.7,13,17.6,1
52348.9,17,3.46,3.56,3,6.6,17,19.8,0
116728.8,48,3.53,3.91,4,11.3,16,29.4,0
53968.91,41,3.38,2.72,3,3.9,7,43.0,1
32818.34,28,4.06,2.26,9,0.9,22,103.8,0
54268.69,17,2.51,3.17,6,9.4,17,67.3,1
53686.16,34,2.4,2.5,1,4.3,16,16.8,0
20358.33,52,4.03,2.02,5,7.1,1,55.9,0
58587.82,74,4.89,3.71,6,5.4,26,16.8,0
54591.1,21,3.87,2.26,6,0.3,13,16.4,0
79101.14,28,4.24,4.16,4,0.9,28,40.4,0
125439.95,41,3.14,4.51,4,1.7,17,20.3,0
93960.15,25,3.41,2.49,3,1.7,13,52.1,0
53768.58,12,3.4,3.7,2,9.1,6,18.3,0
38460.6,29,3.16,4.8,3,4.6,5,27.3,0
167601.42,13,4.33,3.17,4,0.4,13,22.5,0
61309.33,54,4.09,3.93,5,2.4,16,35.6,0
60208.67,26,2.88,5.0,5,4.1,14,23.1,0
59299.13,30,1.88,2.33,2,1.4,7,15.5,0
64811.21,19,3.15,2.79,2,0.2,4,44.2,0
56514.69,31,2.28,3.89,4,2.4,14,36.9,0
47597.48,64,3.22,5.0,5,3.1,38,44.7,0
48110.53,58,2.34,3.0,6,11.8,20,10.1,0
59094.83,15,4.21,5.0,6,11.9,15,36.1,0
48176.67,2,3.75,3.59,6,3.5,2,64.4,0
45019.98,29,3.73,2.12,4,3.2,17,70.4,0
62478.14,26,4.06,4.61,9,5.1,19,32.8,0
54068.61,25,3.51,3.18,2,1.5,25,16.4,0
109272.19,22,3.64,3.81,5,1.7,22,16.3,0
20735.7,14,4.35,2.34,8,0.0,14,24.2,0
92651.71,101,3.09,2.97,6,0.4,23,48.8,0
98561.31,84,3.68,2.45,3,1.0,2,14.1,0
26124.89,24,2.36,2.38,5,5.1,24,45.6,1
52204.55,34,3.26,3.57,5,1.2,34,43.9,0
51607.57,55,5.0,3.9,6,0.7,11,29.3,0
34098.04,34,3.85,3.12,9,4.8,25,29.9,0
43865.06,23,3.13,2.49,8,5.3,20,45.9,0
38398.35,12,3.41,2.61,1,0.3,12,44.1,0
120681.27,32,3.18,3.76,7,7.4,11,20.7,0
87052.91,13,3.39,3.58,4,4.7,9,30.4,1
99570.58,61,2.88,3.77,3,2.5,21,28.5,0
79911.0,31,3.6,4.59,5,20.4,10,34.6,1
38115.61,43,3.62,3.9,5,0.1,43,14.0,1
48542.35,25,3.21,3.79,4,3.9,25,36.9,0
72820.28,51,3.31,5.0,6,0.9,2,30.2,0
36722.65,21,3.47,3.31,9,2.0,9,20.1,1
79634.24,38,2.78,5.0,8,0.7,12,25.5,1
54386.42,25,3.59,4.5,3,5.5,3,29.2,0
51537.85,27,3.82,3.29,3,2.6,15,27.4,1
79569.33,55,4.37,4.06,5,21.5,31,24.0,0
71518.06,19,3.45,3.35,8,5.3,19,25.8,0
51824.25,39,2.76,2.49,6,12.5,5,63.3,1
95199.69,65,3.12,3.49,6,1.4,6,30.8,0
38854.32,53,2.29,2.47,7,1.9,20,17.8,1
76601.68,21,3.78,3.66,4,2.3,21,69.1,0
75905.2,42,1.55,4.06,7,9.1,18,45.3,0
52901.21,8,4.02,3.35,10,1.2,8,45.0,1
68217.28,56,4.12,3.66,3,14.7,30,22.7,0
36299.33,116,1.0,3.65,7,0.2,55,42.1,1
86648.14,38,4.22,4.09,3,11.0,18,25.7,0
55605.6,67,4.02,3.56,5,3.0,18,21.6,0
48577.26,12,2.97,3.28,1,3.7,2,93.4,0
91090.03,16,2.25,4.06,6,29.8,6,15.5,1
45173.35,25,2.53,3.61,2,10.2,25,24.2,1
34085.1,29,2.59,2.01,3,11.7,23,22.1,1
32123.67,38,4.25,3.25,2,4.4,12,49.9,0
76298.15,21,2.84,3.14,5,15.7,21,71.6,1
35876.16,34,3.92,3.6,3,5.8,6,34.1,0
120803.15,54,3.1,3.53,5,8.6,12,36.8,1
26035.81,42,3.24,2.13,2,6.4,14,10.8,0
118016.83,25,1.94,2.46,4,7.6,25,32.9,0
65147.36,48,2.28,2.83,6,5.1,14,16.4,0
57602.13,24,4.23,3.55,6,6.5,24,31.8,0
48147.88,33,3.08,4.25,5,2.9,25,29.8,1
70238.68,53,3.44,2.38,1,6.1,11,60.9,0
58979.55,28,4.65,3.03,5,1.6,19,42.8,0
93089.88,13,3.1,3.47,7,5.0,8,32.8,0
62673.32,33,3.05,2.85,7,3.7,10,30.4,0
63584.23,53,4.16,3.56,4,11.4,20,21.1,0
51769.43,56,3.21,3.95,2,5.6,9,24.0,0
58525.73,15,3.46,2.97,4,4.5,8,97.1,0
67718.91,47,4.0,3.73,4,1.9,42,109.2,0
30210.13,27,3.2,3.42,6,9.9,27,12.8,0
34916.89,70,3.83,2.7,4,0.3,21,42.2,0
80604.17,13,3.11,3.4,3,11.5,13,32.2,0
64109.39,47,3.98,3.82,2,5.3,8,12.7,0
55626.04,25,3.54,4.49,4,1.1,8,76.0,0
60317.26,21,3.02,4.65,8,11.7,3,54.8,0
68805.07,54,3.26,3.1,7,2.0,1,3.2,0
48247.35,59,1.24,3.06,5,0.9,17,57.1,0
43856.5,6,4.16,3.53,10,1.9,6,24.3,0
64753.18,55,2.2,3.12,8,16.2,16,32.5,1
40483.55,30,2.34,4.35,6,7.0,15,4.2,1
70495.28,32,2.85,3.57,4,12.4,6,40.4,0
30301.93,13,1.77,3.54,8,1.8,13,73.2,0
90369.51,45,3.57,3.95,2,0.4,14,15.3,0
72333.24,102,3.49,3.61,6,4.1,7,15.0,0
66330.95,22,2.81,3.71,2,3.3,6,84.9,0
88705.43,62,2.66,3.68,10,6.4,37,22.9,1
116563.3,31,2.65,3.4,6,3.9,14,9.5,0
89836.63,23,3.69,2.87,9,2.5,19,8.7,0
28671.25,11,1.93,4.73,3,0.0,11,25.8,1
35888.39,67,2.87,2.87,8,3.2,5,10.1,0
46633.41,34,1.98,4.66,5,0.6,34,50.6,1
60502.29,24,3.81,3.74,9,12.8,23,24.1,1
73648.84,26,2.93,3.08,9,12.7,12,66.5,0
44788.31,47,3.64,3.89,5,8.1,29,55.0,0
64518.46,24,4.2,4.05,5,0.9,5,33.6,0
44260.45,17,4.21,4.7,4,0.8,17,46.6,0
46882.18,29,2.38,2.58,15,4.1,20,17.6,0
34109.65,29,3.45,3.4,5,6.5,26,33.6,0
41386.36,28,4.1,4.46,4,11.7,23,10.7,0
34868.05,24,3.76,4.02,5,11.2,4,43.1,0
40524.04,63,3.84,3.84,6,0.8,1,53.2,0
91258.98,123,1.77,4.53,6,27.0,8,30.7,1
40955.46,15,3.74,3.37,5,0.9,12,80.6,0
171605.38,6,2.57,1.82,5,9.2,6,26.6,0
72935.24,27,3.73,3.24,5,4.4,11,38.6,0
64468.66,6,3.71,4.91,6,5.7,6,23.2,0
42474.4,10,3.67,3.71,3,4.6,10,9.5,0
79231.08,22,3.11,2.91,6,10.2,13,46.8,0
47559.88,47,4.25,4.43,3,5.1,41,77.9,1
62868.71,27,3.61,4.09,5,9.4,27,59.7,0
166713.79,4,3.46,3.6,2,0.8,4,41.8,0
57617.18,27,2.45,3.91,6,10.1,27,17.6,1
94817.51,28,3.52,2.79,7,24.8,14,65.1,0
45194.44,28,4.78,3.25,3,5.4,6,37.0,0
59042.02,58,2.09,3.45,4,18.7,58,11.1,1
121579.09,53,3.78,4.27,7,1.2,17,20.9,0
46593.35,33,3.88,3.12,5,8.8,13,35.7,1
123621.46,91,4.58,3.48,3,0.9,17,19.8,0
79467.29,22,3.78,4.51,5,3.6,6,44.9,0
47811.11,29,3.21,5.0,5,5.5,22,13.5,0
77108.06,31,3.54,2.89,4,5.4,21,95.4,1
88346.49,11,2.99,3.6,2,5.6,11,33.6,0
76781.88,31,4.18,2.44,7,1.9,31,16.5,0
31949.45,9,1.96,3.49,6,18.2,9,15.6,1
44763.36,20,2.81,3.3,3,0.0,4,12.9,0
54230.16,34,3.56,4.38,1,4.9,11,61.6,0
58117.76,12,4.14,2.68,4,10.1,12,15.3,0
76746.94,38,3.19,2.58,8,11.1,31,16.9,0
64284.92,18,2.57,4.56,11,6.4,3,99.6,0
35096.7,25,3.03,3.06,3,4.3,6,34.7,1
69708.61,42,2.91,3.64,3,3.1,2,26.4,0
76437.93,30,2.94,3.71,7,3.0,7,18.3,0
74900.53,38,2.85,2.95,7,2.8,4,20.7,0
92255.05,41,2.85,2.95,3,6.0,15,32.9,0
83580.78,30,1.83,4.29,7,6.6,30,60.2,1
71946.07,39,3.44,3.97,2,3.6,35,81.3,0
58217.06,20,3.74,3.49,6,6.8,7,10.4,0
30810.65,42,4.4,3.4,6,3.8,7,32.8,0
71100.33,27,3.89,3.72,11,0.5,17,65.3,0
65060.64,64,3.85,3.77,2,9.5,10,58.1,0
66744.79,34,3.44,4.38,3,10.2,34,11.2,0
35929.02,22,1.79,3.49,6,1.5,22,19.7,1
38854.43,43,3.42,3.81,5,7.7,7,48.9,0
91241.14,66,3.29,4.0,2,3.6,19,14.4,0
58934.26,23,4.02,4.02,4,0.7,8,20.8,0
78637.21,21,3.65,4.51,5,2.5,2,82.6,0
60556.21,3,3.1,3.49,7,0.4,3,26.4,0
60591.05,34,4.77,3.1,1,7.7,15,39.3,0
87143.68,26,3.88,3.25,3,1.1,26,29.7,0
48707.2,42,3.47,3.95,6,0.9,27,17.1,0
62221.03,43,3.56,3.42,1,1.2,35,34.9,0
49766.13,11,3.25,5.0,4,1.3,4,14.5,0
50322.19,53,3.21,3.51,6,5.6,3,39.8,0
52909.13,19,1.46,2.83,7,5.1,19,63.8,0
65437.68,23,2.47,3.73,2,0.7,17,28.5,0
49439.28,39,2.77,4.58,5,6.4,4,28.1,1
98943.32,14,3.56,2.93,1,2.1,14,40.8,0
41862.98,21,1.88,2.91,5,3.1,4,11.1,1
55561.81,13,2.78,3.37,5,0.7,13,48.5,1
50216.93,55,2.68,3.05,4,6.2,39,47.9,1
106808.33,25,3.29,2.55,3,2.4,13,60.0,0
64771.56,13,3.56,2.42,2,5.0,12,26.2,1
90466.76,13,2.68,3.66,4,2.8,13,42.3,0
33049.97,50,2.74,4.0,3,0.3,34,79.9,0
66624.0,18,2.66,3.01,6,6.1,2,61.5,0
85464.15,23,2.89,3.45,6,4.0,23,53.2,0
61877.6,32,3.16,3.63,3,2.8,31,80.1,0
91692.16,26,4.25,2.73,8,1.1,26,23.2,0
48682.97,7,2.39,4.1,6,4.9,7,18.3,1
105212.67,45,4.6,3.65,6,1.6,27,12.9,0
150175.4,27,2.21,3.87,6,2.8,8,41.0,0
51785.45,38,3.96,3.98,4,0.3,17,59.5,0
50101.14,47,2.82,5.0,5,7.5,9,5.6,1
107082.39,6,2.47,2.78,4,0.5,6,34.8,0
112626.11,47,4.25,2.88,9,11.1,16,78.7,0
48574.6,110,3.27,4.68,2,10.1,22,49.7,0
50611.05,40,3.23,3.96,6,17.7,10,43.8,0
53491.93,65,2.98,3.55,10,12.0,5,38.6,1
34969.09,54,2.73,3.17,6,17.8,28,62.7,0
41462.27,46,3.06,3.34,4,10.9,8,39.5,1
40068.42,55,1.0,3.35,7,0.6,38,30.8,0
44041.21,61,1.72,2.45,5,2.9,7,36.5,0
59049.19,62,3.51,4.18,5,0.4,12,14.2,0
65754.66,13,4.15,2.09,4,3.9,13,29.7,0
111324.01,57,4.29,2.91,4,3.8,6,71.6,0
40161.27,27,2.43,3.2,6,12.8,11,24.9,0
88763.34,63,3.35,5.0,4,17.5,22,36.5,0
54962.39,42,1.45,3.43,5,1.5,21,42.2,0
58701.15,13,2.92,3.72,2,4.4,13,27.8,0
78427.33,68,3.86,2.89,10,3.1,27,47.6,0
38212.24,19,3.19,4.11,7,4.0,19,29.6,0
69770.31,26,2.93,5.0,4,3.8,17,74.5,0
63996.32,77,3.19,3.84,3,12.3,39,46.9,1
72909.96,34,4.23,3.27,3,11.3,31,11.0,0
67216.06,25,3.0,2.08,7,0.7,25,66.4,0
159870.61,30,3.26,3.99,6,2.1,30,33.2,0
46393.01,25,4.42,2.81,3,7.0,2,22.9,0
48416.76,50,3.02,2.97,9,5.8,23,77.7,1
46664.72,25,1.89,4.15,2,5.0,6,7.2,0
47944.97,31,4.29,3.17,6,25.4,5,65.6,0
46399.56,44,4.01,3.43,8,2.1,5,61.0,0
96336.89,41,1.43,4.02,4,3.6,22,45.3,1
105683.25,20,3.1,3.01,6,19.4,7,41.3,0
47653.03,50,3.18,2.6,4,5.9,15,26.0,1
42918.48,22,4.29,3.83,4,5.2,18,66.0,0
72299.05,15,3.19,4.03,4,0.8,15,47.9,0
48007.42,8,3.33,3.1,1,1.4,4,70.8,0
77124.23,28,3.36,3.06,3,2.4,28,39.1,0
64936.76,9,2.83,2.73,2,3.1,5,78.6,0
32653.34,18,4.24,4.0,6,3.4,5,14.0,0
111190.71,31,2.57,4.84,3,11.6,19,28.4,0
122804.76,60,2.81,4.15,8,0.6,12,30.0,0
46858.35,26,3.2,3.44,3,1.4,4,59.1,1
51272.99,11,2.13,4.0,7,0.8,2,24.7,0
67127.3,29,4.61,2.92,5,6.6,21,4.3,0
68444.79,59,3.2,3.76,7,17.6,59,66.0,1
77918.42,26,3.86,2.74,4,11.2,18,59.1,0
133797.38,66,2.43,3.41,1,6.4,10,32.1,0
55782.81,31,3.77,4.25,7,0.1,16,28.9,0
43507.17,47,3.84,4.07,6,2.1,3,24.5,0
34484.74,36,3.95,3.9,5,10.0,35,32.0,0
44695.49,64,4.72,3.79,3,5.3,16,38.1,0
59086.0,95,2.75,2.98,5,1.2,7,62.3,0
122739.95,23,3.05,3.6,4,3.1,10,51.8,0
48676.69,35,2.52,4.05,6,0.5,19,7.4,0
65480.99,60,3.12,3.33,4,3.7,16,11.0,0
59482.11,37,3.73,3.36,3,11.6,24,38.7,0
96312.88,8,3.69,3.17,6,0.2,8,45.8,0
164517.62,26,4.51,3.3,5,4.8,7,11.4,0
48419.24,37,3.59,2.96,5,1.3,10,66.0,0
49228.31,74,3.2,3.52,8,23.2,29,28.2,0
90913.55,34,2.33,3.28,4,0.3,30,14.4,0
78649.5,17,3.89,2.47,5,4.8,17,18.9,0
125327.17,37,3.07,5.0,4,1.5,5,55.0,0
75627.2,70,3.91,2.77,3,10.7,24,78.3,0
51858.97,21,2.86,3.41,4,0.7,21,19.0,0
75830.96,23,4.16,3.54,4,2.8,23,13.4,0
93291.23,21,3.51,3.13,4,1.0,9,49.6,0
83132.66,12,3.99,3.44,7,8.0,11,32.0,0
73343.53,33,3.51,2.93,3,2.2,23,58.6,0
91735.97,30,2.46,4.01,4,1.0,7,39.1,0
95579.94,8,2.91,3.48,9,6.5,8,21.0,0
104074.64,18,2.18,4.0,4,8.5,18,24.9,0
77612.51,35,3.35,4.53,2,3.1,21,26.0,0
56002.56,47,2.03,3.3,5,2.4,17,44.2,1
63493.03,54,3.44,4.04,5,5.0,11,47.1,0
97013.32,49,1.0,4.58,3,5.3,29,69.7,1
43184.02,31,3.85,3.41,11,5.4,20,95.6,1
69388.01,11,2.32,3.98,3,1.6,11,29.1,0
51157.5,27,2.44,3.17,5,14.2,27,36.2,1
60566.54,4,4.3,4.34,7,1.2,4,38.7,0
99845.65,35,3.46,3.15,7,2.3,13,68.3,0
64630.37,20,3.88,3.99,5,1.7,8,50.5,0
60996.67,6,2.4,4.2,5,13.4,6,42.0,0
34754.26,39,3.97,2.67,5,8.8,14,15.7,0
80700.61,69,3.09,3.03,1,8.3,16,45.2,0
77512.44,10,3.29,3.0,2,0.0,10,25.3,0
142244.39,41,4.39,4.26,7,5.8,16,39.7,0
52938.64,24,2.27,2.68,3,1.3,24,50.9,1
65359.63,19,3.93,3.73,2,17.2,2,53.0,0
66154.85,19,3.51,4.01,4,3.8,9,19.5,0
112530.7,24,3.03,3.62,4,4.2,7,34.3,1
57634.8,24,2.32,4.39,7,2.2,24,26.1,0
66943.79,31,3.02,2.15,5,3.8,31,18.8,0
76355.75,18,2.55,3.93,3,6.9,8,37.0,0
64514.39,20,4.15,3.37,5,4.1,20,41.9,0
50082.48,44,3.27,2.45,5,5.1,22,26.8,0
64707.73,16,2.66,2.74,3,3.2,16,24.2,0
91991.61,37,2.05,4.6,6,6.3,10,48.4,1
39711.41,25,2.83,3.94,3,11.5,2,81.5,0
63144.93,22,4.19,4.06,5,0.3,22,40.4,0
45249.72,82,3.29,4.17,11,0.6,1,89.9,0
96569.54,13,3.06,2.55,2,5.8,6,48.7,0
32556.27,72,4.56,3.67,4,2.4,12,26.9,0
47878.95,51,2.87,4.27,8,1.7,51,18.9,0
69625.4,21,2.55,3.22,7,1.0,11,29.7,1
111995.01,52,3.52,4.45,3,4.3,7,49.3,0
58319.97,2,3.54,3.07,8,2.1,2,12.4,0
47950.29,19,2.73,3.59,6,3.5,17,21.1,0
127066.12,17,2.56,3.78,4,15.9,14,28.8,0
33550.08,40,4.36,4.03,3,7.1,11,26.7,0
24846.64,47,2.85,3.3,9,7.9,38,21.1,1
71396.62,39,2.04,4.21,7,0.7,21,40.2,0
48980.54,34,3.35,3.8,4,2.0,13,15.4,1
39795.41,54,3.92,2.35,5,0.6,9,69.0,0
79486.51,49,3.05,4.79,5,17.3,1,37.9,0
66007.28,20,3.63,2.83,0,5.7,10,88.1,0
47780.29,22,2.36,4.84,2,0.1,19,43.8,0
35877.95,48,3.7,3.39,5,3.2,14,53.2,0
84879.08,31,2.44,3.26,2,1.5,3,37.7,1
77658.82,32,3.44,3.78,7,3.9,26,51.4,0
57545.41,34,3.81,3.01,5,1.0,12,52.5,0
125323.64,8,3.28,2.18,7,0.3,8,55.0,0
39025.33,20,2.21,3.42,7,2.0,20,22.1,0
32525.83,42,2.25,3.76,5,1.8,4,21.5,0
45398.61,20,4.47,4.58,5,6.3,11,51.8,1
58792.27,27,2.59,2.67,4,3.2,17,16.8,1
65995.1,42,3.81,3.91,5,1.7,7,27.8,0
54366.62,55,3.29,3.43,6,4.2,34,3.3,0
68928.3,59,2.4,3.52,7,0.4,7,21.8,1
36293.15,61,2.77,4.18,4,5.4,2,8.9,0
106671.13,29,4.56,3.14,6,0.8,23,19.0,0
57938.62,27,5.0,3.62,13,1.6,27,31.1,0
93612.42,14,2.95,4.26,4,1.7,14,16.9,0
68671.54,70,2.89,4.22,3,3.1,18,19.6,0
71876.26,26,1.89,2.65,7,15.3,15,81.9,1
